acousticness	analysis_url	danceability	duration_ms	energy	id	instrumentalness	key	liveness	loudness	mode	speechiness	tempo	time_signature	track_href	type	uri	valence	artist	title	rating
0.943	https://api.spotify.com/v1/audio-analysis/3yPmDN2p5QxPOn1UVwISLv	0.601	315320.0	0.19	3yPmDN2p5QxPOn1UVwISLv	0.106	8.0	0.102	-15.123	1.0	0.05	135.401	4.0	https://api.spotify.com/v1/tracks/3yPmDN2p5QxPOn1UVwISLv	audio_features	spotify:track:3yPmDN2p5QxPOn1UVwISLv	0.179	Norah Jones	Peace	GOOD
0.953	https://api.spotify.com/v1/audio-analysis/2rfBPgcSvI27pg7Tr3cXUy	0.468	192693.0	0.163	2rfBPgcSvI27pg7Tr3cXUy	0.637	0.0	0.103	-11.927	1.0	0.0304	107.538	1.0	https://api.spotify.com/v1/tracks/2rfBPgcSvI27pg7Tr3cXUy	audio_features	spotify:track:2rfBPgcSvI27pg7Tr3cXUy	0.42	Norah Jones	Once I Had A Laugh	GOOD
0.894	https://api.spotify.com/v1/audio-analysis/0BMTvBsRQfJLNfW0GYPZ1B	0.663	187707.0	0.131	0BMTvBsRQfJLNfW0GYPZ1B	0.525	4.0	0.0986	-19.744	0.0	0.0326	111.75	4.0	https://api.spotify.com/v1/tracks/0BMTvBsRQfJLNfW0GYPZ1B	audio_features	spotify:track:0BMTvBsRQfJLNfW0GYPZ1B	0.23	Norah Jones	Sleeping Wild	GOOD
0.924	https://api.spotify.com/v1/audio-analysis/4ZFhVVawR0xMJ5dJFNxFRl	0.547	168107.0	0.216	4ZFhVVawR0xMJ5dJFNxFRl	0.214	10.0	0.109	-14.908	1.0	0.0343	79.941	3.0	https://api.spotify.com/v1/tracks/4ZFhVVawR0xMJ5dJFNxFRl	audio_features	spotify:track:4ZFhVVawR0xMJ5dJFNxFRl	0.358	Norah Jones	Carry On	GOOD
0.939	https://api.spotify.com/v1/audio-analysis/2ntwtQ2sgvDK96Sx5o5T3C	0.475	321987.0	0.121	2ntwtQ2sgvDK96Sx5o5T3C	0.729	10.0	0.112	-16.199	0.0	0.0367	116.814	4.0	https://api.spotify.com/v1/tracks/2ntwtQ2sgvDK96Sx5o5T3C	audio_features	spotify:track:2ntwtQ2sgvDK96Sx5o5T3C	0.203	Norah Jones	Fleurette Africaine (African Flower)	GOOD
0.904	https://api.spotify.com/v1/audio-analysis/4R7tRz8LBWQ0U0RYRygLVO	0.49	244200.0	0.297	4R7tRz8LBWQ0U0RYRygLVO	0.151	5.0	0.697	-13.79	0.0	0.0336	135.124	4.0	https://api.spotify.com/v1/tracks/4R7tRz8LBWQ0U0RYRygLVO	audio_features	spotify:track:4R7tRz8LBWQ0U0RYRygLVO	0.14	Norah Jones	Peace - Live In NYC	GOOD
0.941	https://api.spotify.com/v1/audio-analysis/5NTkGJxpXldXyN89VP7v7y	0.499	307627.0	0.283	5NTkGJxpXldXyN89VP7v7y	0.097	0.0	0.578	-11.573	0.0	0.0311	133.444	4.0	https://api.spotify.com/v1/tracks/5NTkGJxpXldXyN89VP7v7y	audio_features	spotify:track:5NTkGJxpXldXyN89VP7v7y	0.272	Norah Jones	I've Got To See You Again - Live In NYC	GOOD
0.899	https://api.spotify.com/v1/audio-analysis/4gjbEvSeYK7s9p32n7GknV	0.407	271253.0	0.433	4gjbEvSeYK7s9p32n7GknV	0.0764	10.0	0.73	-9.464	1.0	0.0349	131.786	4.0	https://api.spotify.com/v1/tracks/4gjbEvSeYK7s9p32n7GknV	audio_features	spotify:track:4gjbEvSeYK7s9p32n7GknV	0.272	Norah Jones	Out On The Road - Live In NYC	GOOD
0.914	https://api.spotify.com/v1/audio-analysis/1yKnHyjESmwgCX3lwWby4Y	0.501	220987.0	0.265	1yKnHyjESmwgCX3lwWby4Y	0.0402	3.0	0.697	-14.19	1.0	0.0359	142.987	4.0	https://api.spotify.com/v1/tracks/1yKnHyjESmwgCX3lwWby4Y	audio_features	spotify:track:1yKnHyjESmwgCX3lwWby4Y	0.333	Norah Jones	Sunrise - Live In NYC	GOOD
0.906	https://api.spotify.com/v1/audio-analysis/19OrcJjqUp2rzwmai1nw2R	0.518	357840.0	0.392	19OrcJjqUp2rzwmai1nw2R	0.649	0.0	0.467	-13.997	0.0	0.048	80.998	4.0	https://api.spotify.com/v1/tracks/19OrcJjqUp2rzwmai1nw2R	audio_features	spotify:track:19OrcJjqUp2rzwmai1nw2R	0.248	Norah Jones	Burn - Live In NYC	GOOD
0.9	https://api.spotify.com/v1/audio-analysis/2nUXzcj0OqT7mOY0utwKsJ	0.603	232773.0	0.339	2nUXzcj0OqT7mOY0utwKsJ	0.0883	5.0	0.69	-13.702	0.0	0.027	130.24	4.0	https://api.spotify.com/v1/tracks/2nUXzcj0OqT7mOY0utwKsJ	audio_features	spotify:track:2nUXzcj0OqT7mOY0utwKsJ	0.317	Norah Jones	It’s A Wonderful Time For Love - Live In NYC	GOOD
0.727	https://api.spotify.com/v1/audio-analysis/7K0rX2IuDtC3sUKgIbQgoL	0.652	280320.0	0.527	7K0rX2IuDtC3sUKgIbQgoL	0.112	7.0	0.122	-10.011	0.0	0.0316	135.773	4.0	https://api.spotify.com/v1/tracks/7K0rX2IuDtC3sUKgIbQgoL	audio_features	spotify:track:7K0rX2IuDtC3sUKgIbQgoL	0.631	Norah Jones	Flipside - Live In NYC	GOOD
0.899	https://api.spotify.com/v1/audio-analysis/1TcvzDn8fNcmmyhm5AhYwt	0.547	233067.0	0.26	1TcvzDn8fNcmmyhm5AhYwt	0.015	7.0	0.685	-11.361	0.0	0.0303	146.276	4.0	https://api.spotify.com/v1/tracks/1TcvzDn8fNcmmyhm5AhYwt	audio_features	spotify:track:1TcvzDn8fNcmmyhm5AhYwt	0.37	Norah Jones	Don't Know Why - Live In NYC	GOOD
0.915	https://api.spotify.com/v1/audio-analysis/4Hj3phMTBjiAu6ojhBURrd	0.501	318760.0	0.178	4Hj3phMTBjiAu6ojhBURrd	0.914	3.0	0.691	-20.899	0.0	0.0295	108.657	4.0	https://api.spotify.com/v1/tracks/4Hj3phMTBjiAu6ojhBURrd	audio_features	spotify:track:4Hj3phMTBjiAu6ojhBURrd	0.171	Norah Jones	Fleurette Africaine (African Flower) - Live In NYC	GOOD
0.00206	https://api.spotify.com/v1/audio-analysis/3X1qVsR18KokjDCJ8MYgHo	0.359	184227.0	0.963	3X1qVsR18KokjDCJ8MYgHo	0.0306	0.0	0.984	-6.427	1.0	0.1	100.461	4.0	https://api.spotify.com/v1/tracks/3X1qVsR18KokjDCJ8MYgHo	audio_features	spotify:track:3X1qVsR18KokjDCJ8MYgHo	0.122	Oasis	Fuckin' In The Bushes - Live at Wembley Stadium, 2000	GOOD
0.000155	https://api.spotify.com/v1/audio-analysis/2BkvKYFJsGEndneQoHADhL	0.292	332185.0	0.931	2BkvKYFJsGEndneQoHADhL	0.0518	2.0	0.899	-4.388	1.0	0.0443	85.177	4.0	https://api.spotify.com/v1/tracks/2BkvKYFJsGEndneQoHADhL	audio_features	spotify:track:2BkvKYFJsGEndneQoHADhL	0.495	Oasis	Go Let It Out - Live from Wembley Stadium, 2000	GOOD
0.000917	https://api.spotify.com/v1/audio-analysis/2HAsPptrBzqvrAZSBJMkbr	0.332	359724.0	0.879	2HAsPptrBzqvrAZSBJMkbr	0.00479	9.0	0.951	-5.393	0.0	0.0364	79.983	4.0	https://api.spotify.com/v1/tracks/2HAsPptrBzqvrAZSBJMkbr	audio_features	spotify:track:2HAsPptrBzqvrAZSBJMkbr	0.163	Oasis	Who Feels Love? - Live at Wembley Stadium, 2000	GOOD
5.9e-05	https://api.spotify.com/v1/audio-analysis/37nekZIPyyHDQzBzJEQ7qR	0.307	270187.0	0.99	37nekZIPyyHDQzBzJEQ7qR	0.289	6.0	0.987	-4.479	0.0	0.0619	119.476	4.0	https://api.spotify.com/v1/tracks/37nekZIPyyHDQzBzJEQ7qR	audio_features	spotify:track:37nekZIPyyHDQzBzJEQ7qR	0.204	Oasis	Supersonic - Live at Wembley Stadium, 2000	GOOD
0.0043	https://api.spotify.com/v1/audio-analysis/4isZMBaTsf9Y2iCgejGdO5	0.245	312959.0	0.952	4isZMBaTsf9Y2iCgejGdO5	0.0182	4.0	0.984	-4.393	1.0	0.0833	104.983	4.0	https://api.spotify.com/v1/tracks/4isZMBaTsf9Y2iCgejGdO5	audio_features	spotify:track:4isZMBaTsf9Y2iCgejGdO5	0.123	Oasis	Shakermaker - Live at Wembley Stadium, 2000	GOOD
0.000488	https://api.spotify.com/v1/audio-analysis/3sGP7KcPtcJV9G5yGLceFc	0.301	258392.0	0.99	3sGP7KcPtcJV9G5yGLceFc	0.00976	5.0	0.975	-4.1	1.0	0.147	125.211	4.0	https://api.spotify.com/v1/tracks/3sGP7KcPtcJV9G5yGLceFc	audio_features	spotify:track:3sGP7KcPtcJV9G5yGLceFc	0.109	Oasis	Acquiesce - Live at Wembley Stadium, 2000	GOOD
0.000122	https://api.spotify.com/v1/audio-analysis/4FH9l3bZXTWVMSZWEtkoxI	0.26	245435.0	0.98	4FH9l3bZXTWVMSZWEtkoxI	0.241	4.0	0.992	-3.855	0.0	0.0796	137.657	4.0	https://api.spotify.com/v1/tracks/4FH9l3bZXTWVMSZWEtkoxI	audio_features	spotify:track:4FH9l3bZXTWVMSZWEtkoxI	0.293	Oasis	Step Out - Live at Wembley Stadium, 2000	GOOD
0.000586	https://api.spotify.com/v1/audio-analysis/2dy4tW7CnDKo892Qg7ICNp	0.257	481396.0	0.951	2dy4tW7CnDKo892Qg7ICNp	0.117	5.0	0.985	-3.893	0.0	0.0589	148.105	4.0	https://api.spotify.com/v1/tracks/2dy4tW7CnDKo892Qg7ICNp	audio_features	spotify:track:2dy4tW7CnDKo892Qg7ICNp	0.369	Oasis	Gas Panic! - Live at Wembley Stadium, 2000	GOOD
0.00201	https://api.spotify.com/v1/audio-analysis/1YxF2vsYgjwSA2DAhdLe8u	0.25	283655.0	0.983	1YxF2vsYgjwSA2DAhdLe8u	3.45e-05	9.0	0.943	-4.454	0.0	0.0881	131.568	4.0	https://api.spotify.com/v1/tracks/1YxF2vsYgjwSA2DAhdLe8u	audio_features	spotify:track:1YxF2vsYgjwSA2DAhdLe8u	0.269	Oasis	Roll With It - Live at Wembley Stadium, 2000	GOOD
0.000378	https://api.spotify.com/v1/audio-analysis/3KX0KUjY14XII67wgYhY9F	0.275	349000.0	0.904	3KX0KUjY14XII67wgYhY9F	0.0161	7.0	0.991	-4.824	1.0	0.0404	91.673	4.0	https://api.spotify.com/v1/tracks/3KX0KUjY14XII67wgYhY9F	audio_features	spotify:track:3KX0KUjY14XII67wgYhY9F	0.221	Oasis	Stand by Me - Live at Wembley Stadium, 2000	GOOD
0.0216	https://api.spotify.com/v1/audio-analysis/2KdZpPnVKJskYaAqFtapC1	0.139	286441.0	0.924	2KdZpPnVKJskYaAqFtapC1	0.0166	6.0	0.982	-5.066	0.0	0.0534	92.99	4.0	https://api.spotify.com/v1/tracks/2KdZpPnVKJskYaAqFtapC1	audio_features	spotify:track:2KdZpPnVKJskYaAqFtapC1	0.433	Oasis	Wonderwall - Live at Wembley Stadium, 2000	GOOD
0.000542	https://api.spotify.com/v1/audio-analysis/2rxaI4OHLitMk2fqRkevez	0.165	411968.0	0.959	2rxaI4OHLitMk2fqRkevez	0.0108	9.0	0.969	-4.077	1.0	0.0696	130.082	4.0	https://api.spotify.com/v1/tracks/2rxaI4OHLitMk2fqRkevez	audio_features	spotify:track:2rxaI4OHLitMk2fqRkevez	0.154	Oasis	Cigarettes & Alcohol - Live at Wembley Stadium, 2000	GOOD
0.0235	https://api.spotify.com/v1/audio-analysis/5sHH5I3r7SrH0oukzV6Otz	0.286	327448.0	0.942	5sHH5I3r7SrH0oukzV6Otz	0.0229	0.0	0.965	-5.115	1.0	0.0786	86.276	4.0	https://api.spotify.com/v1/tracks/5sHH5I3r7SrH0oukzV6Otz	audio_features	spotify:track:5sHH5I3r7SrH0oukzV6Otz	0.214	Oasis	Don't Look Back In Anger - Live at Wembley Stadium, 2000	GOOD
0.0107	https://api.spotify.com/v1/audio-analysis/6bDa74S6lMqpq1l5w0pkyy	0.232	309847.0	0.946	6bDa74S6lMqpq1l5w0pkyy	0.0681	9.0	0.983	-4.079	0.0	0.0773	90.387	4.0	https://api.spotify.com/v1/tracks/6bDa74S6lMqpq1l5w0pkyy	audio_features	spotify:track:6bDa74S6lMqpq1l5w0pkyy	0.196	Oasis	Live Forever - Live at Wembley Stadium, 2000	GOOD
0.000661	https://api.spotify.com/v1/audio-analysis/0rSUtSV7mLKtkkSagPlsmw	0.384	225280.0	0.956	0rSUtSV7mLKtkkSagPlsmw	0.646	9.0	0.982	-5.247	0.0	0.0607	128.431	4.0	https://api.spotify.com/v1/tracks/0rSUtSV7mLKtkkSagPlsmw	audio_features	spotify:track:0rSUtSV7mLKtkkSagPlsmw	0.23	Oasis	Hey Hey, My, My (Into The Black) - Live at Wembley Stadium, 2000	GOOD
0.00388	https://api.spotify.com/v1/audio-analysis/0e6yEj91ndNpQTyjaPa1pi	0.113	391953.0	0.888	0e6yEj91ndNpQTyjaPa1pi	0.00864	2.0	0.983	-4.645	1.0	0.0541	82.179	4.0	https://api.spotify.com/v1/tracks/0e6yEj91ndNpQTyjaPa1pi	audio_features	spotify:track:0e6yEj91ndNpQTyjaPa1pi	0.107	Oasis	Champagne Supernova - Live at Wembley Stadium, 2000	GOOD
0.00858	https://api.spotify.com/v1/audio-analysis/5NwIQl9ebiU3t3eFGpliQ7	0.142	446798.0	0.996	5NwIQl9ebiU3t3eFGpliQ7	0.592	4.0	0.98	-3.443	1.0	0.258	140.057	4.0	https://api.spotify.com/v1/tracks/5NwIQl9ebiU3t3eFGpliQ7	audio_features	spotify:track:5NwIQl9ebiU3t3eFGpliQ7	0.0756	Oasis	Rock 'N' Roll Star - Live at Wembley Stadium, 2000	GOOD
0.000118	https://api.spotify.com/v1/audio-analysis/4xWoAAYsqMKJYEUx6aI94j	0.111	391628.0	0.979	4xWoAAYsqMKJYEUx6aI94j	0.357	9.0	0.98	-3.934	0.0	0.104	89.353	4.0	https://api.spotify.com/v1/tracks/4xWoAAYsqMKJYEUx6aI94j	audio_features	spotify:track:4xWoAAYsqMKJYEUx6aI94j	0.156	Oasis	Helter Skelter - Live for SFX Radio, 2000	GOOD
0.00213	https://api.spotify.com/v1/audio-analysis/5sICkBXVmaCQk5aISGR3x1	0.577	331267.0	0.828	5sICkBXVmaCQk5aISGR3x1	0.0114	6.0	0.0581	-8.691	0.0	0.0298	123.257	4.0	https://api.spotify.com/v1/tracks/5sICkBXVmaCQk5aISGR3x1	audio_features	spotify:track:5sICkBXVmaCQk5aISGR3x1	0.604	Metallica	Enter Sandman	GOOD
0.000819	https://api.spotify.com/v1/audio-analysis/1PhLYngBKbeDtdmDzCg3Pb	0.633	323933.0	0.846	1PhLYngBKbeDtdmDzCg3Pb	0.00139	7.0	0.0762	-6.347	1.0	0.0337	89.23	4.0	https://api.spotify.com/v1/tracks/1PhLYngBKbeDtdmDzCg3Pb	audio_features	spotify:track:1PhLYngBKbeDtdmDzCg3Pb	0.448	Metallica	Sad But True	GOOD
0.000322	https://api.spotify.com/v1/audio-analysis/5YMJoplBWvIa2LHUPoGqb5	0.471	227640.0	0.956	5YMJoplBWvIa2LHUPoGqb5	0.528	5.0	0.066	-6.25	1.0	0.0381	172.15	4.0	https://api.spotify.com/v1/tracks/5YMJoplBWvIa2LHUPoGqb5	audio_features	spotify:track:5YMJoplBWvIa2LHUPoGqb5	0.315	Metallica	Holier Than Thou	GOOD
0.0108	https://api.spotify.com/v1/audio-analysis/4aYLAF6ckQ5ooGGGM7sWAa	0.54	386493.0	0.584	4aYLAF6ckQ5ooGGGM7sWAa	0.00296	7.0	0.253	-9.579	1.0	0.0254	139.261	4.0	https://api.spotify.com/v1/tracks/4aYLAF6ckQ5ooGGGM7sWAa	audio_features	spotify:track:4aYLAF6ckQ5ooGGGM7sWAa	0.244	Metallica	The Unforgiven	GOOD
0.000362	https://api.spotify.com/v1/audio-analysis/22GbAGb80ZZNgm2yrBMnpR	0.55	403867.0	0.824	22GbAGb80ZZNgm2yrBMnpR	0.00115	9.0	0.0865	-7.848	0.0	0.0347	131.387	4.0	https://api.spotify.com/v1/tracks/22GbAGb80ZZNgm2yrBMnpR	audio_features	spotify:track:22GbAGb80ZZNgm2yrBMnpR	0.332	Metallica	Wherever I May Roam	GOOD
0.00546	https://api.spotify.com/v1/audio-analysis/2b7r6fN91KiHnp00aqHZ7x	0.677	240333.0	0.835	2b7r6fN91KiHnp00aqHZ7x	0.00538	4.0	0.297	-7.627	0.0	0.0411	108.003	4.0	https://api.spotify.com/v1/tracks/2b7r6fN91KiHnp00aqHZ7x	audio_features	spotify:track:2b7r6fN91KiHnp00aqHZ7x	0.689	Metallica	Don't Tread On Me	GOOD
0.00583	https://api.spotify.com/v1/audio-analysis/2VAQuXC01B2eJAEnkjIj7z	0.394	242907.0	0.931	2VAQuXC01B2eJAEnkjIj7z	0.464	4.0	0.179	-6.762	0.0	0.0413	94.004	4.0	https://api.spotify.com/v1/tracks/2VAQuXC01B2eJAEnkjIj7z	audio_features	spotify:track:2VAQuXC01B2eJAEnkjIj7z	0.517	Metallica	Through The Never	GOOD
0.0458	https://api.spotify.com/v1/audio-analysis/0nLiqZ6A27jJri2VCalIUs	0.553	388267.0	0.362	0nLiqZ6A27jJri2VCalIUs	6.01e-06	4.0	0.075	-11.218	0.0	0.0263	142.352	3.0	https://api.spotify.com/v1/tracks/0nLiqZ6A27jJri2VCalIUs	audio_features	spotify:track:0nLiqZ6A27jJri2VCalIUs	0.158	Metallica	Nothing Else Matters	GOOD
0.00106	https://api.spotify.com/v1/audio-analysis/2J8jdenoxkPXs44G9xcncc	0.626	256533.0	0.749	2J8jdenoxkPXs44G9xcncc	0.0338	5.0	0.114	-7.746	1.0	0.0356	121.776	4.0	https://api.spotify.com/v1/tracks/2J8jdenoxkPXs44G9xcncc	audio_features	spotify:track:2J8jdenoxkPXs44G9xcncc	0.493	Metallica	Of Wolf And Man	GOOD
0.000327	https://api.spotify.com/v1/audio-analysis/7tyc1pcOE4FOVIQTBzvxeF	0.536	308533.0	0.798	7tyc1pcOE4FOVIQTBzvxeF	0.000276	8.0	0.122	-6.531	1.0	0.0402	82.99	4.0	https://api.spotify.com/v1/tracks/7tyc1pcOE4FOVIQTBzvxeF	audio_features	spotify:track:7tyc1pcOE4FOVIQTBzvxeF	0.44	Metallica	The God That Failed	GOOD
0.000283	https://api.spotify.com/v1/audio-analysis/0R9GrbRcpBRdwDlVPj2wEQ	0.582	407773.0	0.819	0R9GrbRcpBRdwDlVPj2wEQ	0.0167	9.0	0.0996	-8.092	0.0	0.0345	119.513	4.0	https://api.spotify.com/v1/tracks/0R9GrbRcpBRdwDlVPj2wEQ	audio_features	spotify:track:0R9GrbRcpBRdwDlVPj2wEQ	0.394	Metallica	My Friend Of Misery	GOOD
0.00056	https://api.spotify.com/v1/audio-analysis/4R4uSnvRFeVdLQcX2zj8aU	0.488	233907.0	0.931	4R4uSnvRFeVdLQcX2zj8aU	0.0449	6.0	0.224	-7.349	0.0	0.0533	98.868	4.0	https://api.spotify.com/v1/tracks/4R4uSnvRFeVdLQcX2zj8aU	audio_features	spotify:track:4R4uSnvRFeVdLQcX2zj8aU	0.53	Metallica	The Struggle Within	GOOD
0.00112	https://api.spotify.com/v1/audio-analysis/7jqUXo6XlOfnvoesjUnSm3	0.59	145432.0	0.833	7jqUXo6XlOfnvoesjUnSm3	0.0	7.0	0.877	-8.005	1.0	0.033	127.536	4.0	https://api.spotify.com/v1/tracks/7jqUXo6XlOfnvoesjUnSm3	audio_features	spotify:track:7jqUXo6XlOfnvoesjUnSm3	0.701	Paul McCartney	Drive My Car - Live At Citi Field	GOOD
0.000784	https://api.spotify.com/v1/audio-analysis/0AGDpTWvmUUxJlwv7KXI8v	0.437	259898.0	0.732	0AGDpTWvmUUxJlwv7KXI8v	0.00011	1.0	0.97	-8.665	0.0	0.0326	128.734	4.0	https://api.spotify.com/v1/tracks/0AGDpTWvmUUxJlwv7KXI8v	audio_features	spotify:track:0AGDpTWvmUUxJlwv7KXI8v	0.0855	Paul McCartney	Jet - Live At Citi Field	GOOD
0.00318	https://api.spotify.com/v1/audio-analysis/1QRKdJXevat4MiGzS2frLg	0.448	220559.0	0.703	1QRKdJXevat4MiGzS2frLg	7.52e-06	11.0	0.425	-9.02	0.0	0.0352	131.415	3.0	https://api.spotify.com/v1/tracks/1QRKdJXevat4MiGzS2frLg	audio_features	spotify:track:1QRKdJXevat4MiGzS2frLg	0.38	Paul McCartney	Only Mama Knows - Live At Citi Field	GOOD
0.0205	https://api.spotify.com/v1/audio-analysis/1PWLLb341Sj1wG8SG4u4nf	0.508	148503.0	0.627	1PWLLb341Sj1wG8SG4u4nf	0.000797	2.0	0.823	-8.953	1.0	0.0283	113.043	4.0	https://api.spotify.com/v1/tracks/1PWLLb341Sj1wG8SG4u4nf	audio_features	spotify:track:1PWLLb341Sj1wG8SG4u4nf	0.451	Paul McCartney	Flaming Pie - Live At Citi Field	GOOD
0.00348	https://api.spotify.com/v1/audio-analysis/1c7aw1WczNqeLt6GYHIEhJ	0.466	171331.0	0.841	1c7aw1WczNqeLt6GYHIEhJ	2.44e-05	7.0	0.972	-8.394	1.0	0.0342	136.229	4.0	https://api.spotify.com/v1/tracks/1c7aw1WczNqeLt6GYHIEhJ	audio_features	spotify:track:1c7aw1WczNqeLt6GYHIEhJ	0.501	Paul McCartney	Got To Get You Into My Life - Live At Citi Field	GOOD
0.00032	https://api.spotify.com/v1/audio-analysis/6zClOHGeDobDTQapSbPzWP	0.213	351377.0	0.748	6zClOHGeDobDTQapSbPzWP	0.001	4.0	0.43	-8.123	1.0	0.0408	176.235	3.0	https://api.spotify.com/v1/tracks/6zClOHGeDobDTQapSbPzWP	audio_features	spotify:track:6zClOHGeDobDTQapSbPzWP	0.419	Paul McCartney	Let Me Roll It - Live At Citi Field	GOOD
0.000782	https://api.spotify.com/v1/audio-analysis/5pVhCmNodVEMClMAt7Hdua	0.488	234974.0	0.876	5pVhCmNodVEMClMAt7Hdua	0.0	9.0	0.981	-7.783	1.0	0.0357	124.641	4.0	https://api.spotify.com/v1/tracks/5pVhCmNodVEMClMAt7Hdua	audio_features	spotify:track:5pVhCmNodVEMClMAt7Hdua	0.197	Paul McCartney	Highway - Live At Citi Field	GOOD
0.874	https://api.spotify.com/v1/audio-analysis/1RGtOTXIJNEMKQVnKmNOXv	0.453	221082.0	0.366	1RGtOTXIJNEMKQVnKmNOXv	0.00603	3.0	0.836	-11.859	1.0	0.0251	73.034	4.0	https://api.spotify.com/v1/tracks/1RGtOTXIJNEMKQVnKmNOXv	audio_features	spotify:track:1RGtOTXIJNEMKQVnKmNOXv	0.27	Paul McCartney	The Long And Winding Road - Live At Citi Field	GOOD
0.817	https://api.spotify.com/v1/audio-analysis/3QXdPHt7QgBeMM6nnet6lh	0.416	233143.0	0.488	3QXdPHt7QgBeMM6nnet6lh	0.0153	5.0	0.975	-10.466	1.0	0.0307	132.876	4.0	https://api.spotify.com/v1/tracks/3QXdPHt7QgBeMM6nnet6lh	audio_features	spotify:track:3QXdPHt7QgBeMM6nnet6lh	0.217	Paul McCartney	My Love - Live At Citi Field	GOOD
0.942	https://api.spotify.com/v1/audio-analysis/7xi3sjcQVFo5RQG7mK0bOT	0.492	162975.0	0.151	7xi3sjcQVFo5RQG7mK0bOT	2.85e-05	7.0	0.974	-18.12	1.0	0.036	175.687	4.0	https://api.spotify.com/v1/tracks/7xi3sjcQVFo5RQG7mK0bOT	audio_features	spotify:track:7xi3sjcQVFo5RQG7mK0bOT	0.606	Paul McCartney	Blackbird - Live At Citi Field	GOOD
0.96	https://api.spotify.com/v1/audio-analysis/2eGPGcPu4uGqXOdi1pCfEp	0.563	151789.0	0.0914	2eGPGcPu4uGqXOdi1pCfEp	0.0	0.0	0.448	-18.58	1.0	0.0386	80.702	4.0	https://api.spotify.com/v1/tracks/2eGPGcPu4uGqXOdi1pCfEp	audio_features	spotify:track:2eGPGcPu4uGqXOdi1pCfEp	0.303	Paul McCartney	Here Today - Live At Citi Field	GOOD
0.27	https://api.spotify.com/v1/audio-analysis/3Y69aQTIoQEqgFDsDOSiU0	0.479	182035.0	0.58	3Y69aQTIoQEqgFDsDOSiU0	1.09e-06	5.0	0.815	-10.351	1.0	0.0371	171.601	4.0	https://api.spotify.com/v1/tracks/3Y69aQTIoQEqgFDsDOSiU0	audio_features	spotify:track:3Y69aQTIoQEqgFDsDOSiU0	0.746	Paul McCartney	Dance Tonight - Live At Citi Field	GOOD
0.308	https://api.spotify.com/v1/audio-analysis/5JVnjSjthSRJ1voGRiuXbA	0.487	159158.0	0.421	5JVnjSjthSRJ1voGRiuXbA	0.0	2.0	0.968	-12.509	1.0	0.0297	94.342	3.0	https://api.spotify.com/v1/tracks/5JVnjSjthSRJ1voGRiuXbA	audio_features	spotify:track:5JVnjSjthSRJ1voGRiuXbA	0.516	Paul McCartney	Calico Skies - Live At Citi Field	GOOD
0.00573	https://api.spotify.com/v1/audio-analysis/4TQMdnzjjkYtQT1epho4Cx	0.458	280159.0	0.826	4TQMdnzjjkYtQT1epho4Cx	1.1e-05	9.0	0.957	-8.042	0.0	0.0339	130.348	4.0	https://api.spotify.com/v1/tracks/4TQMdnzjjkYtQT1epho4Cx	audio_features	spotify:track:4TQMdnzjjkYtQT1epho4Cx	0.495	Paul McCartney	Mrs. Vandebilt - Live At Citi Field	GOOD
0.892	https://api.spotify.com/v1/audio-analysis/3FmKgw6ne63dP16Sm2bpnB	0.503	145317.0	0.374	3FmKgw6ne63dP16Sm2bpnB	0.0	4.0	0.596	-11.365	0.0	0.031	129.464	4.0	https://api.spotify.com/v1/tracks/3FmKgw6ne63dP16Sm2bpnB	audio_features	spotify:track:3FmKgw6ne63dP16Sm2bpnB	0.553	Paul McCartney	Eleanor Rigby - Live At Citi Field	GOOD
0.000299	https://api.spotify.com/v1/audio-analysis/5Wp6e5t8O4IHcegl1ijkLJ	0.399	256552.0	0.835	5Wp6e5t8O4IHcegl1ijkLJ	6.75e-05	5.0	0.937	-7.764	1.0	0.0355	125.5	4.0	https://api.spotify.com/v1/tracks/5Wp6e5t8O4IHcegl1ijkLJ	audio_features	spotify:track:5Wp6e5t8O4IHcegl1ijkLJ	0.306	Paul McCartney	Sing The Changes - Live At Citi Field	GOOD
0.00341	https://api.spotify.com/v1/audio-analysis/177hhM6UlC7ZDM8P9xoemt	0.34	316322.0	0.658	177hhM6UlC7ZDM8P9xoemt	1.26e-06	0.0	0.905	-8.97	1.0	0.0326	126.147	4.0	https://api.spotify.com/v1/tracks/177hhM6UlC7ZDM8P9xoemt	audio_features	spotify:track:177hhM6UlC7ZDM8P9xoemt	0.363	Paul McCartney	Band On The Run - Live At Citi Field	GOOD
0.00253	https://api.spotify.com/v1/audio-analysis/2T8LZcOQRLqb18yVO7U2ks	0.295	187765.0	0.869	2T8LZcOQRLqb18yVO7U2ks	4.95e-06	9.0	0.953	-8.293	1.0	0.0397	137.218	3.0	https://api.spotify.com/v1/tracks/2T8LZcOQRLqb18yVO7U2ks	audio_features	spotify:track:2T8LZcOQRLqb18yVO7U2ks	0.473	Paul McCartney	Back In The USSR - Live At Citi Field	GOOD
